begin
comment source_file_name=OUTCAR.Al.8000K_HP-New.29859.5 structure_number=1
lattice 12.500000000 0.000000000 0.000000000
lattice 0.000000000 12.500000000 0.000000000
lattice 0.000000000 0.000000000 12.500000000
atom 5.74251 1.07486 7.65036 Al 0.0 0.0 9.242715 -8.522851 -8.120846
atom 6.79501 7.09150 1.48334 Al 0.0 0.0 2.491184 2.935606 1.180392
atom 0.68435 9.86686 5.81535 Al 0.0 0.0 -2.610126 -8.687623 -7.194923
atom 0.97852 1.28079 12.31924 Al 0.0 0.0 -3.689748 -4.621315 -1.531294
atom 1.55566 8.38449 2.26413 Al 0.0 0.0 6.961858 -3.418855 5.750345
atom 2.70134 8.10761 0.12229 Al 0.0 0.0 -1.278801 5.104324 1.095804
atom 5.65914 12.11104 10.58927 Al 0.0 0.0 4.906926 18.846998 -0.446088
atom 10.91777 5.76541 6.41627 Al 0.0 0.0 -0.436246 -8.434172 -5.021776
atom 11.94939 5.48037 2.57357 Al 0.0 0.0 -4.490582 -11.555155 -0.703227
atom 5.03635 3.98815 4.95322 Al 0.0 0.0 7.217094 -2.674884 9.100222
